Time(ms), Hdg, Alt, Temp, optflow_intTime,optflow_intX,optflow_intY,optflow_intXgyro,optflow_intYgyro,optflow_intZgyro,optflow_quality,optflow_timeDel,optflow_dist,imu_orientX,imu_orientY,imu_orientZ,imu_orientW,imu_angularX,imu_angularY,imu_angularZimu_linAccelX,imu_linAccelY,imu_linAccelZ
-62101,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-58624,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-55934,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-53169,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-49931,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-47288,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-44819,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-41938,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-38860,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-35963,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-31801,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-28223,120.53,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-24971,120.51,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00723921,-0.00532532,0.263287,-0.964676,0.0042674,0.00559371,-0.000251389,0.1471,-0.0980665,9.65955
-22139,120.51,0.13,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-19020,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-16038,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-13147,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-9383,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-6240,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-3663,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
-1187,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
1267,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
3715,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
6078,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
8799,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
11698,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
14140,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
17098,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
19552,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
23228,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
26081,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
29208,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
32125,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
34786,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
37606,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
40778,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
43872,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
48014,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
51126,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
53882,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
56538,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
60693,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
64288,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
67236,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
71304,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
74280,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
78153,120.51,0.12,42.59,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
80970,120.51,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
83800,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00706272,-0.00559416,0.263107,-0.964725,0.00867941,0.0073007,0.000945567,0.0784532,-0.0196133,9.65955
86672,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
89814,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
92786,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
95410,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-901513,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-898395,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-895636,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-893188,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-889965,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-887351,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-884751,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-881006,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-877808,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-874576,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-871652,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-868238,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-865150,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-860082,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-855939,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-851367,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-846293,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-842660,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-836438,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-832529,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-829149,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-817353,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-809514,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-805256,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-800887,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-797698,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00700134,-0.00563899,0.263072,-0.964734,0.00599955,0.00276573,-0.00303951,0.107873,0.0196133,9.65955
-794934,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-791517,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-786893,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-783645,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-780833,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-777656,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-774851,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-770754,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-767248,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-763957,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-760639,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-757250,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-753632,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-750396,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-747708,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-745040,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-742166,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-739414,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-736692,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-733948,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-730745,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-727723,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-725162,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-719939,120.5,0.12,42.6,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-711740,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703981,-0.00566987,0.263053,-0.964739,-0.00290108,0.00413238,-0.00297198,0.107873,0.0294199,9.66936
-708579,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-705662,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-701208,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-698697,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-695991,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-693537,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-691092,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-688650,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-686095,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-683735,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-681338,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-678895,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-676427,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-674002,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-671130,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-668262,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-665756,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-663218,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-660949,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-658320,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-655344,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-652368,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-649479,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-646937,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-644444,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-641659,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-638879,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-636380,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-633832,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-630990,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-628557,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-626043,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-623570,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-618659,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-612432,120.5,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00703127,-0.00568763,0.263025,-0.964747,0.0019069,0.00250721,-0.00187845,0.11768,1.18295e-15,9.65955
-609227,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-605540,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-602253,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-599230,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-596746,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-594509,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-591709,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
-588840,120.49,0.12,42.61,0,0,0,0,0,0,0,0,0,0.00700797,-0.00571374,0.262972,-0.964761,0.00108379,0.00260669,-0.00180636,0.0980665,0.00980665,9.66936
